target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1359.05	1212	150.598
CLUG_00002T0	1425	971.867	504	87.5739
CLUG_00003T0	1767	1381.27	206	25.1848
CLUG_00004T0	1752	1260.8	178	23.841
CLUG_00005T0	1113	576.39	174	50.9781
CLUG_00006T0	954	470.66	77	27.627
CLUG_00007T0	1323	707.142	146	34.8656
CLUG_00008T0	1104	667.296	176	44.5395
CLUG_00009T0	873	465.224	307	111.436
CLUG_00010T0	750	379.459	299	133.063
CLUG_00011T0	1803	1382.46	642	78.4211
CLUG_00012T0	1413	885.633	124	23.6439
CLUG_00013T0	1518	917.243	444	81.7428
CLUG_00014T0	1086	649.631	97	25.2148
CLUG_00015T0	1638	1013.95	9	1.49891
CLUG_00016T0	951	489.353	58	20.015
CLUG_00017T0	1008	486.988	94	32.5957
CLUG_00018T0	1467	988.84	51	8.70954
CLUG_00019T0	1095	595.613	891	252.618
CLUG_00020T0	1014	599.109	716	201.817
CLUG_00021T0	435	235.688	149	106.758
CLUG_00022T0	990	523.831	716	230.819
CLUG_00023T0	453	226.246	1090	813.572
CLUG_00024T0	666	335.46	142	71.4823
CLUG_00025T0	1371	746.428	884	199.993
CLUG_00026T0	4206	3237.93	1346	70.1987
CLUG_00027T0	1698	1217.67	73	10.1238
CLUG_00028T0	858	438.878	1	0.384775
CLUG_00029T0	1359	881.723	614	117.594
CLUG_00030T0	594	297.913	6269	3553.53
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1089.59	406	62.9238
CLUG_00033T0	711	362.482	55	25.6228
CLUG_00034T0	2391	1802.89	1129	105.749
CLUG_00035T0	2817	2441.53	399	27.5969
CLUG_00036T0	5670	4636.44	294	10.7081
CLUG_00037T0	1224	791.578	148	31.5732
CLUG_00038T0	798	454.254	31	11.5243
CLUG_00039T0	1191	665.01	105	26.6632
CLUG_00040T0	555	300.443	8	4.49655
CLUG_00041T0	1380	842.48	210	42.0931
CLUG_00042T0	1089	536.927	1213	381.502
CLUG_00043T0	2451	2422.41	411	28.6513
CLUG_00044T0	2508	2131.88	445	35.249
CLUG_00045T0	660	332.076	112	56.9549
CLUG_00046T0	1218	727.092	391	90.8109
CLUG_00047T0	1443	881.052	185	35.4586
CLUG_00048T0	1248	763.464	708	156.601
CLUG_00049T0	1677	1071.53	724	114.1
CLUG_00050T0	1374	738.69	302	69.0392
CLUG_00051T0	978	581.334	164	47.6397
CLUG_00052T0	4236	3580.98	1661	78.3282
CLUG_00053T0	1485	980.33	403	69.4199
CLUG_00054T0	1476	1060.37	261	41.5655
CLUG_00055T0	1056	583.062	155	44.8919
CLUG_00056T0	2169	1511.5	84	9.38471
CLUG_00057T0	1629	1117.83	1666	251.68
CLUG_00058T0	930	504.39	483	161.708
CLUG_00059T0	717	361.97	123	57.383
CLUG_00060T0	1044	774.817	220	47.9485
CLUG_00061T0	960	651.984	105	27.1959
CLUG_00062T0	1170	641.501	157	41.3288
CLUG_00063T0	3522	3093.32	371	20.2535
CLUG_00064T0	870	466.644	697	252.231
CLUG_00065T0	1035	514.025	498	163.605
CLUG_00066T0	2259	1484.38	500	56.882
CLUG_00067T0	513	260.773	18	11.6563
CLUG_00068T0	1251	970.901	27	4.69613
CLUG_00069T0	1290	943.131	684	122.471
CLUG_00070T0	804	641.789	180	47.3621
CLUG_00071T0	1314	765.897	315	69.453
CLUG_00072T0	2151	1593.06	471	49.9276
CLUG_00073T0	4293	3916.73	2223	95.8444
CLUG_00074T0	1359	905.205	49	9.14113
CLUG_00075T0	990	521.36	659	213.451
CLUG_00076T0	693	349.337	169	81.6947
CLUG_00077T0	1938	1229.1	193	26.5169
CLUG_00078T0	1086	624.621	3036	820.798
CLUG_00079T0	420	213.54	24	18.9794
CLUG_00080T0	2019	1332.98	644	81.5853
CLUG_00081T0	1542	920.669	313	57.4106
CLUG_00082T0	1464	956.624	198	34.9522
CLUG_00083T0	1581	1002.62	639	107.626
CLUG_00084T0	792	398.49	357	151.287
CLUG_00085T0	723	369.121	400	182.996
CLUG_00086T0	1629	1356.01	837	104.235
CLUG_00087T0	1977	1398.81	376	45.3921
CLUG_00088T0	3246	2731.1	1094	67.6443
CLUG_00089T0	2217	1776.33	183	17.3972
CLUG_00090T0	1011	522.124	774	250.333
CLUG_00091T0	960	539.722	320	100.122
CLUG_00092T0	450	224.737	239	179.586
CLUG_00093T0	1197	656.894	938	241.134
CLUG_00094T0	555	277.926	109	66.2289
CLUG_00095T0	1509	1099.75	190	29.1751
CLUG_00096T0	1032	533.611	421	133.232
CLUG_00097T0	2691	2207.25	848	64.8776
CLUG_00098T0	1398	876.329	231	44.5139
CLUG_00099T0	1839	1294.28	656	85.5909
CLUG_00100T0	852	434.455	78	30.318
CLUG_00101T0	1290	898.875	272	51.1
CLUG_00102T0	522	261.119	57	36.8627
CLUG_00103T0	807	399.079	568	240.348
CLUG_00104T0	570	285.597	86	50.8506
CLUG_00105T0	1662	1091.12	726	112.361
CLUG_00106T0	2946	2167.12	323	25.1693
CLUG_00107T0	690	347.762	115	55.8427
CLUG_00108T0	501	256.804	304	199.905
CLUG_00109T0	1842	1319.24	55	7.04028
CLUG_00110T0	495	247.432	190	129.672
CLUG_00111T0	1737	1118.93	435	65.6505
CLUG_00112T0	621	311.834	376	203.617
CLUG_00113T0	894	475.169	256	90.9793
CLUG_00114T0	687	355.836	527.881	250.517
CLUG_00115T0	666	344.376	260.119	127.553
CLUG_00116T0	3180	2259.31	1607	120.113
CLUG_00117T0	2385	2016.34	894	74.8731
CLUG_00118T0	2070	1534.55	951	104.653
CLUG_00119T0	891	508.969	99	32.8469
CLUG_00120T0	1467	1262.97	479	64.046
CLUG_00121T0	2064	1603.38	530	55.8201
CLUG_00122T0	1017	534.568	352	111.196
CLUG_00123T0	1098	627.661	1400	376.663
CLUG_00124T0	3042	2341.49	962	69.3799
CLUG_00125T0	471	253.262	272	181.364
CLUG_00126T0	852	434.455	736	286.078
CLUG_00127T0	801	406.772	182	75.5565
CLUG_00128T0	669	336.771	84	42.1206
CLUG_00129T0	753	381.056	1121	496.784
CLUG_00130T0	540	270.275	1058	661.043
CLUG_00131T0	2982	2855.24	1594.74	94.3188
CLUG_00132T0	852	434.455	507	197.067
CLUG_00133T0	564	282.526	473	282.718
CLUG_00134T0	1164	830.179	551	112.081
CLUG_00135T0	4077	3208.99	865	45.5197
CLUG_00136T0	885	452.578	56	20.8952
CLUG_00137T0	1098	640.261	664	175.13
CLUG_00138T0	1617	1045.13	762	123.122
CLUG_00139T0	1683	1510.56	468	52.3191
CLUG_00140T0	588	294.829	358	205.052
CLUG_00141T0	1836	1196.71	712	100.471
CLUG_00142T0	2829	2338.07	1237	89.3437
CLUG_00143T0	3246	2222.4	244	18.5403
CLUG_00144T0	1464	1067.45	365	57.7424
CLUG_00145T0	783	397.091	343	145.866
CLUG_00146T0	438	218.708	13	10.0376
CLUG_00147T0	1161	583.732	78	22.5648
CLUG_00148T0	216	108.248	0	0
CLUG_00149T0	3495	2621.63	830	53.4636
CLUG_00150T0	429	214.191	93	73.3218
CLUG_00151T0	456	234.03	2200	1587.46
CLUG_00152T0	879	451.746	12018	4492.5
CLUG_00153T0	1080	539.72	894	279.718
CLUG_00154T0	1107	503.936	164	54.9566
CLUG_00155T0	1074	549.959	716	219.854
CLUG_00156T0	2124	1465.67	29	3.34127
CLUG_00157T0	597	299.456	71	40.0384
CLUG_00158T0	1104	692.062	684	166.902
CLUG_00159T0	345	172.233	571	559.848
CLUG_00160T0	5313	4271.89	805	31.8219
CLUG_00161T0	255	127.56	0	0
CLUG_00162T0	1941	1564.74	82	8.84957
CLUG_00163T0	1731	1137.85	1133	168.149
CLUG_00164T0	2106	1671.47	158	15.9628
CLUG_00165T0	2928	2245.56	1776	133.558
CLUG_00166T0	3483	3389.91	810	40.3503
CLUG_00167T0	423	211.182	110	87.9602
CLUG_00168T0	1575	1223.8	534	73.6854
CLUG_00169T0	1080	700.119	172	41.4866
CLUG_00170T0	2031	1666.91	5989	606.728
CLUG_00171T0	1047	582.597	208	60.2901
