target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1273.99	1957	154.725
CLUG_00002T0	1425	940.102	840	89.9999
CLUG_00003T0	1767	1343.86	374	28.0322
CLUG_00004T0	1752	1226.55	260	21.3513
CLUG_00005T0	1113	548.055	339	62.3037
CLUG_00006T0	954	465.196	97	21.0027
CLUG_00007T0	1323	675.27	203	30.28
CLUG_00008T0	1104	614.316	296	48.5331
CLUG_00009T0	873	446.523	515	116.172
CLUG_00010T0	750	379.459	424	112.548
CLUG_00011T0	1803	1345.58	1126	84.2884
CLUG_00012T0	1413	856.838	218	25.6269
CLUG_00013T0	1518	893.84	611	68.8524
CLUG_00014T0	1086	620.555	195	31.6514
CLUG_00015T0	1638	993.804	15	1.5203
CLUG_00016T0	951	489.353	103	21.2008
CLUG_00017T0	1008	525.568	199	38.1384
CLUG_00018T0	1467	973.873	101	10.4462
CLUG_00019T0	1095	592.668	1059	179.979
CLUG_00020T0	1014	575.363	1477	258.569
CLUG_00021T0	435	233.472	248	106.993
CLUG_00022T0	990	512.711	1267	248.91
CLUG_00023T0	453	226.246	1793	798.246
CLUG_00024T0	666	335.205	275	82.6342
CLUG_00025T0	1371	716.307	1670	234.831
CLUG_00026T0	4206	3096.14	2130	69.2942
CLUG_00027T0	1698	1115.08	149	13.4591
CLUG_00028T0	858	437.737	2	0.460208
CLUG_00029T0	1359	820.936	1160	142.327
CLUG_00030T0	594	297.913	11882	4017.34
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1114.24	923	83.4372
CLUG_00033T0	711	362.556	94	26.115
CLUG_00034T0	2391	1766.92	1751	99.8176
CLUG_00035T0	2817	2173.71	632	29.2855
CLUG_00036T0	5670	4419.32	371	8.45584
CLUG_00037T0	1224	772.919	284	37.0103
CLUG_00038T0	798	453.231	57	12.6676
CLUG_00039T0	1191	665.042	242	36.6526
CLUG_00040T0	555	298.842	12	4.04462
CLUG_00041T0	1380	819.306	377	46.3482
CLUG_00042T0	1089	523.726	2100	403.881
CLUG_00043T0	2451	2190.07	568	26.1233
CLUG_00044T0	2508	2011.74	649	32.4946
CLUG_00045T0	660	332.076	182	55.2041
CLUG_00046T0	1218	706.379	663	94.5396
CLUG_00047T0	1443	843.621	286	34.1473
CLUG_00048T0	1248	753.904	1242	165.937
CLUG_00049T0	1677	1067.9	1200	113.184
CLUG_00050T0	1374	731.332	459	63.2173
CLUG_00051T0	978	571.794	311	54.7846
CLUG_00052T0	4236	3414.47	2735	80.681
CLUG_00053T0	1485	966.938	653	68.0225
CLUG_00054T0	1476	995.673	445	45.0175
CLUG_00055T0	1056	588.77	286	48.9281
CLUG_00056T0	2169	1467.45	111	7.61901
CLUG_00057T0	1629	1111.21	3048	276.284
CLUG_00058T0	930	472.646	782	166.651
CLUG_00059T0	717	361.97	179	49.8102
CLUG_00060T0	1044	701.598	353	50.6786
CLUG_00061T0	960	625.507	152	24.4765
CLUG_00062T0	1170	588.728	272	46.5363
CLUG_00063T0	3522	2865.38	558	19.6151
CLUG_00064T0	870	452.417	1106	246.237
CLUG_00065T0	1035	505.477	814	162.204
CLUG_00066T0	2259	1416.71	760	54.0345
CLUG_00067T0	513	256.551	21	8.24487
CLUG_00068T0	1251	954.898	65	6.85637
CLUG_00069T0	1290	882.903	1158	132.109
CLUG_00070T0	804	506.329	209	41.5768
CLUG_00071T0	1314	753.891	477	63.7306
CLUG_00072T0	2151	1494.2	831	56.0185
CLUG_00073T0	4293	3665.48	3461	95.1061
CLUG_00074T0	1359	888.926	50	5.66555
CLUG_00075T0	990	530.869	1010	191.634
CLUG_00076T0	693	349.337	286	82.4632
CLUG_00077T0	1938	1186.31	349	29.6322
CLUG_00078T0	1086	614.458	6521	1068.96
CLUG_00079T0	420	209.679	26	12.4898
CLUG_00080T0	2019	1319.22	1018	77.7265
CLUG_00081T0	1542	899.727	458	51.2735
CLUG_00082T0	1464	928.777	337	36.5474
CLUG_00083T0	1581	992.513	864	87.683
CLUG_00084T0	792	401.926	557	139.588
CLUG_00085T0	723	365.14	675	186.201
CLUG_00086T0	1629	1336.49	1610	121.338
CLUG_00087T0	1977	1361.14	640	47.3603
CLUG_00088T0	3246	2506.09	1783	71.6625
CLUG_00089T0	2217	1736.8	379	21.98
CLUG_00090T0	1011	506.881	1295	257.337
CLUG_00091T0	960	534.063	606	114.292
CLUG_00092T0	450	224.737	444	198.997
CLUG_00093T0	1197	657.284	1481	226.955
CLUG_00094T0	555	277.926	173	62.6981
CLUG_00095T0	1509	1089.92	333	30.7743
CLUG_00096T0	1032	521.284	668	129.074
CLUG_00097T0	2691	2097.58	1307	62.7618
CLUG_00098T0	1398	860.9	372	43.5239
CLUG_00099T0	1839	1235	1149	93.7113
CLUG_00100T0	852	434.455	137	31.7624
CLUG_00101T0	1290	831.129	482	58.414
CLUG_00102T0	522	261.119	128	49.3752
CLUG_00103T0	807	410.009	917	225.276
CLUG_00104T0	570	285.597	147	51.8444
CLUG_00105T0	1662	1069.01	1201	113.161
