target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1360.28	745	99.4563
CLUG_00002T0	1425	971.813	574	107.259
CLUG_00003T0	1767	1385.61	211	27.6531
CLUG_00004T0	1752	1256.81	220	31.7875
CLUG_00005T0	1113	575.222	162	51.1427
CLUG_00006T0	954	468.178	47	18.2302
CLUG_00007T0	1323	694.472	121	31.6399
CLUG_00008T0	1104	663.781	144	39.3951
CLUG_00009T0	873	466.127	194	75.5791
CLUG_00010T0	750	379.459	176	84.2271
CLUG_00011T0	1803	1369.72	426	56.4782
CLUG_00012T0	1413	877.921	170	35.164
CLUG_00013T0	1518	889.219	790	161.333
CLUG_00014T0	1086	653.909	152	42.2115
CLUG_00015T0	1638	996.877	29	5.28275
CLUG_00016T0	951	489.353	162	60.1169
CLUG_00017T0	1008	525.568	101	34.8977
CLUG_00018T0	1467	993.627	36	6.57935
CLUG_00019T0	1095	596.818	1150	349.913
CLUG_00020T0	1014	612.373	254	75.322
CLUG_00021T0	435	244.379	238	176.855
CLUG_00022T0	990	522.701	671	233.117
CLUG_00023T0	453	226.246	1819	1460.01
CLUG_00024T0	666	335.205	222	120.267
CLUG_00025T0	1371	738.77	389	95.6191
CLUG_00026T0	4206	3202.6	485	27.5007
CLUG_00027T0	1698	1243.75	79	11.5345
CLUG_00028T0	858	433.602	4	1.67522
CLUG_00029T0	1359	877.303	520	107.636
CLUG_00030T0	594	297.913	3320	2023.73
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1102.49	548	90.2628
CLUG_00033T0	711	355.57	42	21.45
CLUG_00034T0	2391	1787.27	2570	261.125
CLUG_00035T0	2817	2409.96	434	32.7028
CLUG_00036T0	5670	4524.68	611	24.5221
CLUG_00037T0	1224	804.087	135	30.4884
CLUG_00038T0	798	453.579	43	17.2155
CLUG_00039T0	1191	659.35	124	34.1515
CLUG_00040T0	555	299.645	7	4.24223
CLUG_00041T0	1380	829.694	218	47.7137
CLUG_00042T0	1089	535.368	696	236.081
CLUG_00043T0	2451	2387.14	375	28.527
CLUG_00044T0	2508	2098.6	394	34.0935
CLUG_00045T0	660	332.076	100	54.6847
CLUG_00046T0	1218	720.091	277	69.8549
CLUG_00047T0	1443	865.101	209	43.8716
CLUG_00048T0	1248	760.406	926	221.141
CLUG_00049T0	1677	1061.37	831	142.18
CLUG_00050T0	1374	735.182	425	104.978
CLUG_00051T0	978	583.765	246	76.5246
CLUG_00052T0	4236	3497.04	1017	52.811
CLUG_00053T0	1485	970.085	358	67.0158
