target_id	length	eff_length	est_counts	tpm
CLUG_00001T0	1842	1261.77	1538	171.763
CLUG_00002T0	1425	932.739	727	109.831
CLUG_00003T0	1767	1319.32	293	31.2946
CLUG_00004T0	1752	1238.91	148	16.8335
CLUG_00005T0	1113	543.724	266	68.9374
CLUG_00006T0	954	468.146	92	27.6923
CLUG_00007T0	1323	677.634	136	28.2811
CLUG_00008T0	1104	597.688	252	59.4125
CLUG_00009T0	873	439.478	386	123.766
CLUG_00010T0	750	379.459	433	160.796
CLUG_00011T0	1803	1332.23	885	93.6086
CLUG_00012T0	1413	867.013	140	22.7538
CLUG_00013T0	1518	909.432	486	75.304
CLUG_00014T0	1086	616.198	141	32.2442
CLUG_00015T0	1638	1010.32	4	0.557897
CLUG_00016T0	951	489.353	90	25.9163
CLUG_00017T0	1008	485.85	135	39.1547
CLUG_00018T0	1467	973.396	96	13.8974
CLUG_00019T0	1095	597.719	828	195.202
CLUG_00020T0	1014	562.524	1260	315.633
CLUG_00021T0	435	226.801	215	133.581
CLUG_00022T0	990	519.223	959	260.265
CLUG_00023T0	453	226.246	1398	870.719
CLUG_00024T0	666	335.205	198	83.235
CLUG_00025T0	1371	725.901	1285	249.447
CLUG_00026T0	4206	3137.67	1645	73.8772
CLUG_00027T0	1698	1075.65	68	8.9082
CLUG_00028T0	858	437.737	3	0.965739
CLUG_00029T0	1359	814.969	773	133.657
CLUG_00030T0	594	297.913	9981	4721.04
CLUG_00031T0	207	103.793	0	0
CLUG_00032T0	1227	1077.53	561	73.3643
CLUG_00033T0	711	362.579	90	34.9778
CLUG_00034T0	2391	1787.91	1222	96.3115
CLUG_00035T0	2817	2070.78	546	37.1544
CLUG_00036T0	5670	4416.1	248	7.91343
CLUG_00037T0	1224	758.371	205	38.0912
CLUG_00038T0	798	453.258	34	10.5703
CLUG_00039T0	1191	677.901	149	30.9722
CLUG_00040T0	555	295.402	10	4.77022
CLUG_00041T0	1380	821.59	282	48.3666
CLUG_00042T0	1089	537.964	1810	474.108
CLUG_00043T0	2451	2036.59	456	31.5511
CLUG_00044T0	2508	1969.65	559	39.9922
CLUG_00045T0	660	332.076	109	46.2531
CLUG_00046T0	1218	703.549	524	104.952
CLUG_00047T0	1443	833.038	341	57.6822
CLUG_00048T0	1248	755.491	958	178.685
CLUG_00049T0	1677	1079.44	1021	133.284
CLUG_00050T0	1374	746.525	451	85.1303
CLUG_00051T0	978	559.979	276	69.4528
CLUG_00052T0	4236	3383.89	2124	88.4486
CLUG_00053T0	1485	972.598	553	80.1206
CLUG_00054T0	1476	979.264	359	51.6591
CLUG_00055T0	1056	592.224	106	25.2215
CLUG_00056T0	2169	1485.32	75	7.11531
CLUG_00057T0	1629	1126.74	2588	323.663
CLUG_00058T0	930	459.284	634	194.518
CLUG_00059T0	717	361.97	167	65.0123
CLUG_00060T0	1044	638.078	293	64.7062
CLUG_00061T0	960	601.893	144	33.7128
CLUG_00062T0	1170	577.6	253	61.7227
CLUG_00063T0	3522	2792.97	422	21.2911
CLUG_00064T0	870	450.236	1052	329.252
CLUG_00065T0	1035	510.294	771	212.905
CLUG_00066T0	2259	1424.6	497	49.1602
CLUG_00067T0	513	260.317	28	15.1568
CLUG_00068T0	1251	915.602	49	7.54122
CLUG_00069T0	1290	835.77	936	157.812
CLUG_00070T0	804	435.998	190	61.4074
CLUG_00071T0	1314	766.71	376	69.1048
CLUG_00072T0	2151	1463.8	768	73.9321
CLUG_00073T0	4293	3575.25	2741	108.033
CLUG_00074T0	1359	886.602	15	2.38405
CLUG_00075T0	990	538.687	725	189.65
CLUG_00076T0	693	345.015	209	85.3611
CLUG_00077T0	1938	1200.75	219	25.7005
CLUG_00078T0	1086	612.272	4020	925.196
CLUG_00079T0	420	209.679	20	13.4409
CLUG_00080T0	2019	1338.95	849	89.3503
CLUG_00081T0	1542	899.312	330	51.7078
CLUG_00082T0	1464	932.249	253	38.242
CLUG_00083T0	1581	1018.59	661	91.4441
